Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed3pm,Humidity3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow
15-Nov,Sydney,18.4,24.6,10.0,5.6,5.3,46.0,28.0,69.0,1012.3,7.0,21.8,Yes,No
15-Nov,Sydney,16.2,21.7,0.4,7.2,4.6,46.0,26.0,65.0,1020.0,6.0,20.4,No,No
15-Nov,Sydney,13.7,23.3,0.0,6.4,12.3,30.0,17.0,48.0,1017.5,1.0,21.8,No,No
15-Nov,Sydney,15.2,25.6,0.0,6.0,11.3,30.0,19.0,45.0,1013.5,7.0,24.8,No,No
15-Nov,Sydney,18.9,23.9,0.0,8.6,0.0,31.0,11.0,66.0,1020.3,7.0,22.1,No,Yes
15-Nov,Sydney,18.0,28.8,0.4,8.4,7.4,48.0,6.0,60.0,1009.8,7.0,23.3,No,Yes
15-Nov,Sydney,17.7,20.1,18.2,9.0,0.0,33.0,19.0,70.0,1013.4,8.0,18.9,Yes,Yes
15-Nov,Sydney,14.9,20.9,29.6,2.2,0.8,46.0,19.0,70.0,1017.4,7.0,18.5,Yes,Yes
15-Nov,Sydney,14.3,22.6,5.0,4.4,13.0,31.0,20.0,43.0,1018.0,1.0,21.7,Yes,No
15-Nov,Sydney,14.4,25.1,0.0,8.0,12.6,44.0,22.0,46.0,1016.0,2.0,23.7,No,No
15-Nov,Sydney,17.4,36.5,0.0,11.0,13.0,57.0,22.0,17.0,1009.7,1.0,35.6,No,No
15-Nov,Sydney,18.8,31.2,0.0,10.4,12.5,28.0,17.0,54.0,1011.7,4.0,28.6,No,No
15-Nov,Sydney,21.4,40.9,0.0,8.8,12.4,54.0,28.0,13.0,1006.3,1.0,40.7,No,No
15-Nov,Sydney,20.3,22.1,0.0,14.6,0.3,54.0,24.0,56.0,1017.3,7.0,20.7,No,No
15-Nov,Sydney,19.0,22.4,0.0,6.2,2.7,33.0,17.0,58.0,1016.7,8.0,20.8,No,No
15-Nov,Sydney,17.1,26.5,0.0,3.8,11.5,52.0,30.0,52.0,1010.8,2.0,25.4,No,No
15-Nov,Sydney,18.7,25.2,0.0,8.0,11.4,52.0,28.0,55.0,1014.1,1.0,23.0,No,No
15-Nov,Sydney,22.4,37.8,0.0,12.6,9.6,74.0,35.0,14.0,1000.0,2.0,36.0,No,No
15-Nov,Sydney,16.5,22.6,0.6,14.6,7.1,37.0,22.0,60.0,1013.8,4.0,21.6,No,No
15-Nov,Sydney,19.1,23.8,0.0,7.4,0.3,37.0,17.0,55.0,1016.0,8.0,22.5,No,No
15-Nov,Sydney,19.9,26.0,0.0,6.4,7.1,43.0,22.0,65.0,1009.7,2.0,25.1,No,No
15-Nov,Sydney,18.2,26.3,0.2,7.4,11.1,48.0,22.0,65.0,1008.7,1.0,23.8,No,No
15-Dec,Sydney,19.0,33.3,0.0,8.0,10.4,63.0,31.0,34.0,1006.7,5.0,32.0,No,No
15-Dec,Sydney,19.2,22.8,0.0,14.2,5.3,61.0,35.0,59.0,1017.0,7.0,19.4,No,No
15-Dec,Sydney,17.1,21.7,0.0,9.2,8.1,31.0,20.0,49.0,1026.0,5.0,20.3,No,No
15-Dec,Sydney,14.6,23.6,0.0,6.4,9.3,28.0,19.0,44.0,1024.1,3.0,22.8,No,No
15-Dec,Sydney,16.6,25.8,0.0,9.0,12.7,35.0,24.0,46.0,1017.8,5.0,24.9,No,No
15-Dec,Sydney,18.8,25.5,0.0,9.2,7.9,39.0,22.0,57.0,1019.9,7.0,24.1,No,No
15-Dec,Sydney,20.9,25.0,0.0,7.6,0.3,43.0,17.0,64.0,1015.8,7.0,24.4,No,No
15-Dec,Sydney,21.3,33.3,0.8,4.6,8.6,61.0,17.0,58.0,1012.1,3.0,27.5,No,Yes
15-Dec,Sydney,20.2,25.5,15.2,10.0,6.4,44.0,19.0,63.0,1011.7,3.0,25.0,Yes,No
15-Dec,Sydney,21.2,35.3,0.2,6.4,8.8,59.0,30.0,13.0,1001.1,7.0,34.7,No,No
15-Dec,Sydney,18.4,22.6,0.0,12.2,5.8,39.0,28.0,50.0,1015.1,4.0,21.4,No,No
15-Dec,Sydney,18.2,24.4,0.0,7.6,6.5,48.0,30.0,56.0,1016.1,7.0,23.2,No,No
15-Dec,Sydney,18.3,29.6,0.0,8.0,13.1,28.0,19.0,59.0,1013.4,3.0,25.5,No,No
15-Dec,Sydney,20.6,26.9,0.0,10.0,5.7,43.0,22.0,65.0,1012.5,8.0,25.0,No,No
15-Dec,Sydney,21.1,23.4,0.6,5.4,1.8,80.0,13.0,82.0,1016.7,8.0,18.2,No,Yes
15-Dec,Sydney,19.0,27.5,0.0,13.6,12.3,46.0,30.0,53.0,1014.0,1.0,27.1,No,No
15-Dec,Sydney,20.3,29.0,0.0,9.4,13.2,52.0,20.0,53.0,1012.8,1.0,27.5,No,No
15-Dec,Sydney,23.6,29.1,0.0,14.0,3.6,50.0,22.0,79.0,1017.2,8.0,21.5,No,Yes
15-Dec,Sydney,17.7,21.8,29.8,4.4,0.0,44.0,2.0,90.0,1021.5,8.0,17.7,Yes,Yes
15-Dec,Sydney,17.3,23.0,34.0,3.6,4.5,31.0,22.0,59.0,1017.7,7.0,22.0,Yes,No
15-Dec,Sydney,16.9,24.6,1.0,5.0,9.5,37.0,20.0,52.0,1018.7,2.0,23.9,No,No
15-Dec,Sydney,17.5,25.2,0.0,7.0,9.6,35.0,20.0,48.0,1015.4,4.0,24.5,No,No
15-Dec,Sydney,18.8,26.1,0.6,7.4,6.1,39.0,17.0,77.0,1006.0,7.0,23.4,No,Yes
15-Dec,Sydney,17.1,23.0,1.8,8.8,5.7,59.0,28.0,47.0,1018.4,1.0,22.3,Yes,Yes
15-Dec,Sydney,15.3,22.6,2.6,5.8,4.8,44.0,24.0,50.0,1023.0,7.0,21.6,Yes,No
15-Dec,Sydney,15.4,24.9,0.2,7.4,12.5,35.0,22.0,38.0,1020.7,1.0,24.1,No,No
15-Dec,Sydney,15.0,25.6,0.0,7.4,13.1,26.0,19.0,50.0,1018.7,1.0,23.7,No,No
16-Jan,Sydney,17.9,25.6,0.0,11.0,12.3,35.0,28.0,52.0,1013.7,4.0,24.2,No,No
16-Jan,Sydney,20.2,24.6,0.0,8.0,0.0,44.0,22.0,84.0,1014.7,8.0,19.9,No,Yes
16-Jan,Sydney,18.6,23.6,15.0,6.4,0.7,46.0,7.0,89.0,1016.3,8.0,19.1,Yes,Yes
16-Jan,Sydney,17.8,20.3,34.2,0.0,0.0,54.0,26.0,87.0,1014.6,8.0,19.5,Yes,Yes
16-Jan,Sydney,17.4,18.6,51.4,8.0,0.0,48.0,20.0,91.0,1011.6,8.0,17.9,Yes,Yes
16-Jan,Sydney,18.5,25.5,0.0,7.0,8.6,31.0,22.0,52.0,1018.8,6.0,24.5,No,No
16-Jan,Sydney,18.5,27.1,0.0,8.0,12.2,41.0,26.0,53.0,1017.5,1.0,26.2,No,No
16-Jan,Sydney,20.5,31.6,0.0,9.0,12.1,28.0,15.0,52.0,1009.1,1.0,31.1,No,No
16-Jan,Sydney,23.5,34.0,0.0,10.6,4.4,52.0,24.0,70.0,1012.1,7.0,25.9,No,No
16-Jan,Sydney,21.3,31.0,0.0,6.0,11.0,37.0,28.0,59.0,1016.2,1.0,26.7,No,No
16-Jan,Sydney,14.3,21.7,34.0,12.2,2.7,54.0,22.0,71.0,1024.0,7.0,19.4,Yes,Yes
16-Jan,Sydney,14.3,23.8,5.4,6.0,7.2,43.0,20.0,45.0,1026.1,5.0,22.8,Yes,No
16-Jan,Sydney,16.0,26.1,0.0,5.6,11.8,33.0,22.0,49.0,1022.6,4.0,25.1,No,No
16-Jan,Sydney,16.7,27.0,0.0,7.0,13.5,35.0,20.0,55.0,1017.7,2.0,25.1,No,No
16-Jan,Sydney,19.2,30.2,0.0,8.0,13.0,41.0,13.0,54.0,1013.3,3.0,29.2,No,No
16-Jan,Sydney,21.9,37.5,0.0,11.8,10.0,39.0,9.0,39.0,1009.8,6.0,32.1,No,No
16-Jan,Sydney,23.6,33.5,0.0,11.6,6.9,61.0,20.0,48.0,1007.4,4.0,32.3,No,Yes
16-Jan,Sydney,22.8,29.2,30.6,10.4,1.4,30.0,13.0,76.0,1006.4,7.0,25.7,Yes,Yes
16-Jan,Sydney,20.8,25.0,0.0,6.6,0.6,31.0,15.0,62.0,1012.1,7.0,24.1,No,No
16-Jan,Sydney,20.8,24.9,2.2,9.8,0.5,48.0,15.0,63.0,1014.0,8.0,24.3,Yes,No
16-Jan,Sydney,21.4,27.6,0.4,5.6,6.7,39.0,15.0,64.0,1004.7,7.0,27.2,No,No
16-Jan,Sydney,22.4,28.1,0.0,5.0,8.2,65.0,6.0,86.0,1001.9,7.0,23.2,No,Yes
16-Jan,Sydney,19.5,28.7,9.0,3.0,3.0,70.0,17.0,62.0,1002.7,7.0,28.1,Yes,Yes
16-Jan,Sydney,19.7,31.1,12.8,5.8,10.0,48.0,26.0,26.0,1003.3,5.0,31.0,Yes,No
16-Feb,Sydney,21.8,26.5,0.2,8.0,7.4,43.0,15.0,52.0,1001.1,4.0,25.5,No,Yes
16-Feb,Sydney,17.0,27.9,2.0,5.0,12.9,33.0,24.0,45.0,1004.0,3.0,26.6,Yes,No
16-Feb,Sydney,19.3,28.3,0.0,7.6,10.7,43.0,26.0,59.0,1002.2,4.0,27.7,No,Yes
16-Feb,Sydney,19.1,24.8,10.8,7.6,0.8,59.0,33.0,55.0,1012.8,7.0,23.5,Yes,Yes
16-Feb,Sydney,19.6,26.1,3.6,9.6,6.8,56.0,39.0,56.0,1017.6,5.0,23.9,Yes,Yes
16-Feb,Sydney,19.9,27.0,1.8,8.8,8.1,37.0,20.0,49.0,1016.9,3.0,26.4,Yes,No
16-Feb,Sydney,19.1,27.4,0.0,7.2,10.1,30.0,17.0,54.0,1016.6,3.0,25.7,No,No
16-Feb,Sydney,19.0,28.0,0.0,4.6,12.6,24.0,17.0,54.0,1017.9,1.0,27.0,No,No
16-Feb,Sydney,21.0,27.7,0.0,9.8,10.3,39.0,19.0,47.0,1019.6,1.0,27.3,No,No
16-Feb,Sydney,19.6,28.5,0.2,7.6,12.7,43.0,22.0,46.0,1012.9,1.0,27.6,No,No
16-Feb,Sydney,20.7,28.4,0.0,10.4,9.6,26.0,20.0,58.0,1014.2,7.0,26.7,No,No
16-Feb,Sydney,21.5,28.8,0.0,6.4,12.0,33.0,22.0,58.0,1015.1,1.0,27.5,No,No
16-Feb,Sydney,20.7,28.9,0.0,8.8,12.1,46.0,24.0,54.0,1011.5,1.0,27.7,No,No
16-Feb,Sydney,21.1,32.5,0.0,9.6,10.4,48.0,4.0,53.0,1005.3,5.0,31.5,No,No
16-Feb,Sydney,22.3,29.3,0.0,8.0,6.9,31.0,20.0,62.0,1007.7,3.0,27.4,No,No
16-Feb,Sydney,21.5,27.9,0.0,7.0,10.8,48.0,31.0,51.0,1008.8,2.0,25.6,No,No
16-Feb,Sydney,19.5,26.0,0.0,8.8,10.4,39.0,22.0,34.0,1008.4,1.0,25.5,No,No
16-Feb,Sydney,18.3,26.4,0.0,8.0,11.7,30.0,19.0,47.0,1008.7,1.0,26.1,No,No
16-Feb,Sydney,20.5,29.4,0.0,8.0,11.1,35.0,20.0,60.0,1009.8,1.0,28.6,No,No
16-Feb,Sydney,23.1,29.3,0.0,9.4,5.9,52.0,26.0,52.0,1018.2,5.0,28.8,No,Yes
16-Feb,Sydney,21.4,27.0,6.0,8.2,4.8,37.0,13.0,67.0,1024.6,4.0,26.6,Yes,Yes
16-Feb,Sydney,20.8,28.8,1.2,3.8,11.6,39.0,24.0,59.0,1022.0,6.0,28.0,Yes,No
16-Feb,Sydney,21.8,29.7,0.0,9.4,12.4,43.0,22.0,51.0,1017.7,1.0,28.2,No,No
16-Feb,Sydney,20.9,29.5,0.0,11.0,12.3,46.0,26.0,58.0,1012.9,1.0,28.4,No,No
16-Feb,Sydney,21.9,32.8,0.0,8.4,12.2,44.0,17.0,45.0,1009.3,0.0,32.2,No,No
16-Feb,Sydney,23.2,27.8,0.0,12.2,5.2,63.0,22.0,60.0,1015.5,7.0,26.7,No,No
16-Feb,Sydney,22.5,27.5,0.0,6.0,10.0,33.0,22.0,55.0,1019.0,5.0,25.2,No,No
16-Feb,Sydney,20.7,28.1,0.0,8.0,10.1,28.0,17.0,53.0,1017.2,1.0,26.3,No,No
16-Feb,Sydney,20.5,27.7,0.0,11.2,5.7,31.0,20.0,60.0,1020.4,5.0,27.5,No,No
16-Mar,Sydney,21.3,28.2,0.0,4.2,7.7,33.0,26.0,47.0,1019.9,1.0,27.6,No,No
16-Mar,Sydney,20.3,28.8,0.0,7.8,10.7,50.0,30.0,52.0,1018.9,7.0,28.1,No,No
16-Mar,Sydney,22.2,28.7,0.0,8.2,10.2,46.0,26.0,58.0,1019.4,4.0,28.4,No,No
16-Mar,Sydney,22.8,28.3,0.0,9.6,10.1,39.0,24.0,53.0,1020.1,2.0,26.9,No,No
16-Mar,Sydney,20.6,27.6,0.0,9.2,10.6,41.0,24.0,55.0,1019.4,1.0,27.2,No,No
16-Mar,Sydney,20.8,27.9,0.0,9.8,10.5,46.0,20.0,59.0,1021.2,1.0,26.3,No,No
16-Mar,Sydney,21.0,28.3,0.0,8.0,11.8,44.0,26.0,57.0,1018.8,1.0,26.8,No,No
16-Mar,Sydney,22.4,28.1,0.0,8.8,10.8,33.0,20.0,57.0,1022.6,3.0,27.0,No,No
16-Mar,Sydney,22.9,29.3,0.0,9.2,10.1,43.0,24.0,55.0,1017.9,4.0,29.1,No,No
16-Mar,Sydney,22.0,30.6,0.0,8.0,6.5,31.0,24.0,59.0,1018.9,7.0,28.5,No,No
16-Mar,Sydney,22.8,27.8,0.0,5.8,2.3,37.0,19.0,66.0,1017.9,7.0,26.8,No,No
16-Mar,Sydney,21.8,28.7,0.0,4.6,10.7,43.0,24.0,60.0,1018.0,2.0,27.6,No,No
16-Mar,Sydney,22.6,27.7,0.0,9.0,7.7,30.0,20.0,63.0,1017.9,7.0,26.2,No,No
16-Mar,Sydney,21.8,30.7,0.0,7.2,4.9,41.0,20.0,54.0,1014.3,6.0,29.9,No,Yes
16-Mar,Sydney,19.9,25.6,16.8,7.0,4.5,44.0,26.0,66.0,1018.6,6.0,24.3,Yes,Yes
16-Mar,Sydney,19.7,26.2,23.0,6.0,7.6,39.0,20.0,58.0,1018.0,4.0,25.4,Yes,Yes
16-Mar,Sydney,19.6,28.2,3.4,5.6,4.4,52.0,13.0,67.0,997.6,7.0,26.4,Yes,Yes
16-Mar,Sydney,16.2,24.4,4.8,5.4,11.0,44.0,22.0,36.0,1011.2,1.0,23.8,Yes,No
16-Mar,Sydney,17.4,22.0,0.2,7.8,3.4,52.0,20.0,81.0,1016.8,8.0,18.1,No,Yes
16-Mar,Sydney,15.4,21.2,61.2,5.8,2.7,43.0,24.0,65.0,1016.5,7.0,20.7,Yes,Yes
16-Mar,Sydney,14.3,23.8,25.4,2.8,6.9,50.0,19.0,63.0,1015.5,7.0,21.5,Yes,Yes
16-Mar,Sydney,14.9,25.3,1.6,4.2,9.5,33.0,15.0,51.0,1016.9,3.0,23.9,Yes,No
16-Mar,Sydney,16.5,27.4,0.0,5.2,9.3,31.0,24.0,51.0,1019.0,3.0,25.8,No,No
16-Mar,Sydney,19.3,25.2,0.0,6.8,0.3,24.0,9.0,62.0,1016.3,7.0,22.9,No,No
16-Mar,Sydney,17.1,26.0,0.0,3.0,10.2,28.0,17.0,59.0,1016.0,2.0,24.5,No,No
16-Mar,Sydney,19.3,24.2,0.2,4.0,5.7,41.0,20.0,63.0,1017.0,6.0,23.0,No,Yes
16-Mar,Sydney,19.4,26.0,34.8,5.8,4.1,26.0,20.0,64.0,1015.7,6.0,26.0,Yes,No
16-Mar,Sydney,20.6,23.3,0.0,4.0,0.0,37.0,19.0,84.0,1016.0,8.0,21.1,No,Yes
16-Mar,Sydney,19.0,28.7,7.0,1.4,7.5,30.0,7.0,31.0,1012.0,6.0,26.8,Yes,Yes
16-Mar,Sydney,16.5,25.6,1.2,6.8,10.6,39.0,20.0,42.0,1016.2,2.0,24.7,Yes,No
16-Apr,Sydney,16.6,25.6,0.0,5.4,10.2,37.0,28.0,58.0,1015.1,1.0,24.9,No,No
16-Apr,Sydney,18.3,31.2,0.0,6.8,10.3,35.0,9.0,19.0,1014.6,3.0,29.7,No,No
16-Apr,Sydney,19.5,25.2,0.0,6.8,6.7,35.0,19.0,64.0,1022.1,2.0,23.3,No,Yes
16-Apr,Sydney,18.7,23.5,94.4,3.4,0.8,33.0,17.0,71.0,1019.6,7.0,23.3,Yes,Yes
16-Apr,Sydney,19.9,34.2,0.0,6.8,10.6,43.0,26.0,46.0,1011.6,1.0,29.3,No,No
16-Apr,Sydney,19.9,20.5,0.2,8.4,0.0,43.0,19.0,54.0,1022.3,7.0,19.9,No,No
16-Apr,Sydney,17.7,20.6,0.0,4.0,0.0,31.0,2.0,70.0,1021.2,8.0,20.5,No,No
16-Apr,Sydney,16.0,25.0,0.4,1.2,9.5,26.0,15.0,57.0,1018.8,7.0,24.0,No,No
16-Apr,Sydney,16.1,26.5,0.0,6.4,9.4,31.0,19.0,46.0,1016.4,6.0,24.1,No,Yes
16-Apr,Sydney,17.4,22.9,8.2,5.6,5.7,35.0,22.0,68.0,1021.8,5.0,20.5,Yes,No
16-Apr,Sydney,15.5,24.2,0.6,4.2,8.3,28.0,19.0,57.0,1026.3,2.0,22.5,No,No
16-Apr,Sydney,15.7,22.9,0.6,3.4,2.4,33.0,15.0,62.0,1027.5,7.0,22.3,No,No
16-Apr,Sydney,16.5,24.6,1.0,3.4,9.9,33.0,19.0,51.0,1021.8,5.0,24.2,No,No
16-Apr,Sydney,16.6,25.5,0.0,5.0,9.3,28.0,11.0,49.0,1017.8,7.0,24.7,No,No
16-Apr,Sydney,19.1,23.2,0.0,4.6,3.2,43.0,17.0,77.0,1020.4,7.0,20.5,No,Yes
16-Apr,Sydney,15.1,24.2,2.0,3.0,7.6,37.0,17.0,68.0,1019.2,7.0,21.2,Yes,Yes
16-Apr,Sydney,16.9,23.9,15.0,5.0,6.9,24.0,17.0,68.0,1020.1,7.0,22.2,Yes,Yes
16-Apr,Sydney,16.7,25.5,15.8,3.4,10.3,22.0,13.0,66.0,1022.0,2.0,23.2,Yes,No
16-Apr,Sydney,17.3,24.5,0.0,3.4,10.5,30.0,13.0,69.0,1019.1,5.0,24.1,No,No
16-Apr,Sydney,17.1,25.9,0.0,4.0,7.1,44.0,24.0,69.0,1019.1,7.0,21.8,No,Yes
16-Apr,Sydney,16.2,20.2,6.6,3.4,1.3,52.0,17.0,85.0,1024.5,6.0,16.5,Yes,Yes
16-Apr,Sydney,15.3,23.1,3.8,2.6,9.9,43.0,20.0,49.0,1029.3,3.0,21.5,Yes,No
16-Apr,Sydney,13.1,22.8,0.0,4.8,10.4,20.0,15.0,53.0,1029.4,1.0,21.7,No,No
16-Apr,Sydney,14.2,23.7,0.0,2.8,9.6,22.0,13.0,56.0,1027.6,3.0,22.2,No,No
16-Apr,Sydney,15.3,23.7,0.0,2.8,10.7,35.0,19.0,54.0,1023.7,2.0,23.0,No,No
16-Apr,Sydney,15.7,25.1,0.0,5.2,7.7,24.0,20.0,61.0,1021.5,1.0,23.7,No,No
16-Apr,Sydney,16.0,24.2,0.0,4.8,4.6,26.0,11.0,65.0,1018.5,8.0,23.3,No,No
16-Apr,Sydney,18.8,26.5,0.0,3.4,4.5,33.0,9.0,54.0,1015.6,6.0,26.0,No,Yes
16-May,Sydney,18.1,26.1,2.8,3.4,4.7,44.0,20.0,55.0,1009.6,5.0,25.4,Yes,No
16-May,Sydney,12.8,26.4,0.0,3.4,10.4,33.0,20.0,27.0,1006.4,0.0,25.8,No,No
16-May,Sydney,16.0,26.2,0.0,8.0,10.2,26.0,15.0,41.0,1014.2,2.0,23.1,No,No
16-May,Sydney,13.5,22.4,0.0,4.0,10.1,28.0,20.0,54.0,1016.9,1.0,21.3,No,No
16-May,Sydney,12.4,22.9,0.0,5.6,8.7,24.0,13.0,60.0,1018.4,6.0,21.6,No,No
16-May,Sydney,15.3,20.8,0.0,1.4,0.0,22.0,9.0,74.0,1013.8,7.0,20.5,No,Yes
16-May,Sydney,18.0,22.2,1.6,1.0,0.0,43.0,17.0,72.0,1003.7,7.0,21.8,Yes,No
16-May,Sydney,17.3,24.6,0.0,4.4,9.7,72.0,35.0,35.0,1004.3,1.0,23.8,No,No
16-May,Sydney,12.6,23.1,0.0,8.0,7.5,43.0,17.0,21.0,1012.2,6.0,21.3,No,No
16-May,Sydney,13.7,24.5,0.0,6.0,9.1,46.0,22.0,35.0,1013.9,6.0,23.3,No,No
16-May,Sydney,13.9,25.9,0.0,4.0,10.0,30.0,11.0,32.0,1019.6,1.0,25.6,No,No
16-May,Sydney,12.4,26.6,0.0,7.2,10.2,28.0,15.0,50.0,1019.9,0.0,22.3,No,No
16-May,Sydney,13.2,24.4,0.0,2.2,5.2,30.0,9.0,41.0,1013.7,5.0,22.4,No,No
16-May,Sydney,13.6,22.9,0.0,3.2,9.1,28.0,15.0,59.0,1017.7,1.0,22.4,No,No
16-May,Sydney,16.3,28.2,0.0,4.8,8.9,31.0,15.0,26.0,1014.3,1.0,27.7,No,No
16-May,Sydney,12.7,21.9,0.0,6.6,3.0,39.0,11.0,34.0,1015.2,7.0,21.4,No,No
16-May,Sydney,11.9,23.2,0.0,4.0,9.9,37.0,17.0,29.0,1013.4,1.0,23.0,No,No
16-May,Sydney,13.6,21.5,0.0,3.4,4.4,24.0,9.0,56.0,1024.0,7.0,20.8,No,No
16-May,Sydney,14.5,22.0,0.0,2.0,9.1,24.0,9.0,66.0,1020.2,4.0,21.8,No,No
16-May,Sydney,15.2,26.8,0.0,4.0,9.2,61.0,22.0,32.0,1012.4,1.0,23.8,No,No
16-May,Sydney,12.1,22.3,0.0,7.6,9.9,44.0,19.0,21.0,1013.6,2.0,20.8,No,No
16-May,Sydney,10.4,21.2,0.0,3.2,8.7,33.0,6.0,29.0,1013.5,7.0,20.8,No,No
16-May,Sydney,12.9,20.2,0.2,4.6,4.8,48.0,24.0,48.0,1000.4,2.0,19.9,No,No
16-May,Sydney,12.8,18.6,0.2,4.0,9.9,61.0,37.0,27.0,1001.7,1.0,17.9,No,No
16-May,Sydney,9.8,14.8,0.0,5.6,2.1,39.0,13.0,70.0,1006.0,6.0,14.3,No,Yes
16-May,Sydney,9.2,19.3,2.2,1.6,9.8,37.0,15.0,29.0,1016.5,1.0,18.7,Yes,No
16-May,Sydney,7.3,19.9,0.2,2.6,9.5,39.0,9.0,30.0,1024.1,1.0,19.1,No,No
16-May,Sydney,8.7,17.5,0.0,2.2,1.7,35.0,6.0,87.0,1027.2,7.0,15.8,No,Yes
16-Jun,Sydney,10.9,17.9,29.4,0.6,1.4,24.0,7.0,74.0,1026.6,7.0,16.0,Yes,No
16-Jun,Sydney,11.7,18.3,0.2,2.4,1.3,28.0,11.0,73.0,1021.6,7.0,18.3,No,Yes
16-Jun,Sydney,13.7,18.4,68.4,12.6,2.2,59.0,28.0,43.0,998.4,7.0,17.9,Yes,No
16-Jun,Sydney,11.3,19.9,0.0,5.2,3.6,44.0,20.0,40.0,1002.7,7.0,17.9,No,No
16-Jun,Sydney,10.9,20.7,0.0,1.8,9.3,31.0,15.0,40.0,1009.2,1.0,20.2,No,No
16-Jun,Sydney,13.8,22.0,0.2,4.8,6.0,59.0,17.0,32.0,1005.9,1.0,21.6,No,No
16-Jun,Sydney,13.1,21.4,0.2,6.2,9.1,35.0,7.0,41.0,1016.8,1.0,20.8,No,No
16-Jun,Sydney,10.1,19.8,0.0,3.2,8.7,54.0,19.0,34.0,1020.7,5.0,19.3,No,No
16-Jun,Sydney,7.9,18.1,0.0,5.4,8.3,33.0,7.0,34.0,1034.9,1.0,17.6,No,No
16-Jun,Sydney,8.5,20.3,0.0,1.0,6.5,30.0,9.0,51.0,1035.5,1.0,17.7,No,No
16-Jun,Sydney,9.1,20.5,0.0,3.4,8.2,26.0,9.0,45.0,1029.8,3.0,19.2,No,No
16-Jun,Sydney,10.2,22.2,0.0,2.2,9.6,30.0,11.0,42.0,1019.3,1.0,21.2,No,No
16-Jun,Sydney,12.7,19.3,0.0,3.6,1.4,30.0,17.0,60.0,1014.6,7.0,18.7,No,Yes
16-Jun,Sydney,14.7,21.1,5.0,3.6,3.4,31.0,4.0,64.0,1015.4,6.0,20.7,Yes,No
16-Jun,Sydney,14.5,19.5,0.4,0.8,0.0,52.0,20.0,89.0,1010.4,8.0,16.7,No,Yes
16-Jun,Sydney,15.0,20.4,38.8,2.2,3.5,52.0,22.0,52.0,994.2,6.0,17.9,Yes,No
16-Jun,Sydney,14.9,18.4,0.0,6.0,5.5,59.0,28.0,38.0,1002.0,4.0,17.8,No,No
16-Jun,Sydney,12.8,19.7,0.0,4.4,9.0,50.0,28.0,34.0,1005.0,1.0,19.3,No,No
16-Jun,Sydney,9.4,18.5,0.0,5.0,8.2,35.0,24.0,43.0,1007.4,4.0,17.4,No,No
16-Jun,Sydney,12.7,16.3,0.0,3.8,6.5,69.0,43.0,33.0,1003.2,3.0,14.4,No,No
16-Jun,Sydney,7.3,15.1,0.6,5.4,9.6,54.0,17.0,31.0,1018.1,1.0,14.3,No,No
16-Jun,Sydney,5.6,15.3,0.0,3.6,5.2,39.0,7.0,45.0,1017.0,7.0,13.7,No,No
16-Jun,Sydney,7.4,11.7,0.0,2.2,0.0,46.0,9.0,74.0,1013.6,8.0,11.0,No,Yes
16-Jun,Sydney,7.7,17.3,2.4,1.4,8.9,46.0,13.0,36.0,1023.1,1.0,16.9,Yes,No
16-Jun,Sydney,6.7,18.8,0.2,4.0,9.6,31.0,4.0,33.0,1025.4,1.0,18.6,No,No
16-Jul,Sydney,8.2,18.2,0.0,2.8,9.5,37.0,17.0,36.0,1023.2,1.0,17.8,No,No
16-Jul,Sydney,6.5,18.1,0.0,3.6,9.5,24.0,13.0,42.0,1022.6,0.0,16.5,No,No
16-Jul,Sydney,6.4,15.6,0.0,3.4,7.5,22.0,6.0,58.0,1016.2,7.0,14.4,No,Yes
16-Jul,Sydney,7.5,18.8,4.8,0.6,5.8,46.0,17.0,55.0,1006.1,2.0,17.7,Yes,No
16-Jul,Sydney,9.5,17.7,0.2,4.4,4.8,61.0,31.0,47.0,1003.0,6.0,15.9,No,Yes
16-Jul,Sydney,12.9,17.2,29.4,6.4,1.6,50.0,22.0,86.0,1016.5,7.0,14.6,Yes,Yes
16-Jul,Sydney,8.7,18.0,2.2,0.6,5.2,30.0,13.0,64.0,1022.4,5.0,16.4,Yes,No
16-Jul,Sydney,10.5,17.9,1.0,1.8,7.3,30.0,15.0,69.0,1021.3,3.0,16.7,No,No
16-Jul,Sydney,11.8,18.6,0.0,3.2,0.3,69.0,39.0,54.0,1009.7,7.0,18.3,No,No
16-Jul,Sydney,14.8,20.2,0.2,1.2,7.8,54.0,33.0,26.0,1007.1,7.0,18.7,No,No
16-Jul,Sydney,9.6,14.0,0.0,8.0,9.8,72.0,37.0,26.0,1019.8,7.0,13.3,No,No
16-Jul,Sydney,6.7,17.0,0.0,5.2,9.6,50.0,20.0,27.0,1025.9,2.0,16.4,No,No
16-Jul,Sydney,6.4,17.7,0.0,3.0,9.5,31.0,4.0,35.0,1027.3,2.0,16.9,No,No
16-Jul,Sydney,6.9,18.9,0.0,1.8,4.7,28.0,15.0,65.0,1030.2,7.0,17.1,No,No
16-Jul,Sydney,9.2,18.8,0.8,1.8,3.2,24.0,2.0,73.0,1027.1,7.0,17.8,No,No
16-Jul,Sydney,11.0,24.2,0.0,1.2,8.9,30.0,15.0,45.0,1019.8,0.0,23.9,No,No
